code_station,libelle_station,code_departement,libelle_departement,code_commune,libelle_commune,code_region,libelle_region,code_bassin,libelle_bassin,code_cours_eau,libelle_cours_eau,code_campagne,code_reseau,libelle_reseau,code_ecoulement,libelle_ecoulement,longitude,latitude,date_campagne,nombre_modalite_ecoulement,code_type_campagne,libelle_type_campagne,uri_reseau,Annee
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,89351,0000000134,Onde OFB,1a,Ecoulement visible acceptable,0.87016492,48.810869269,2019-07-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2019
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,88502,0000000134,Onde OFB,1a,Ecoulement visible acceptable,0.87016492,48.810869269,2019-06-26,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2019
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,87364,0000000134,Onde OFB,1a,Ecoulement visible acceptable,0.87016492,48.810869269,2019-05-27,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2019
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,85409,0000000134,Onde OFB,1a,Ecoulement visible acceptable,0.87016492,48.810869269,2018-11-26,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2018
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,84911,0000000134,Onde OFB,1a,Ecoulement visible acceptable,0.87016492,48.810869269,2018-10-26,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2018
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,83950,0000000134,Onde OFB,1a,Ecoulement visible acceptable,0.87016492,48.810869269,2018-09-27,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2018
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,82702,0000000134,Onde OFB,1a,Ecoulement visible acceptable,0.87016492,48.810869269,2018-08-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2018
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,81550,0000000134,Onde OFB,1a,Ecoulement visible acceptable,0.87016492,48.810869269,2018-07-27,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2018
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,80402,0000000134,Onde OFB,1a,Ecoulement visible acceptable,0.87016492,48.810869269,2018-06-26,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2018
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,79702,0000000134,Onde OFB,1a,Ecoulement visible acceptable,0.87016492,48.810869269,2018-05-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2018
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,76700,0000000134,Onde OFB,1a,Ecoulement visible acceptable,0.87016492,48.810869269,2017-09-27,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2017
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,75403,0000000134,Onde OFB,1a,Ecoulement visible acceptable,0.87016492,48.810869269,2017-08-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2017
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,74168,0000000134,Onde OFB,1a,Ecoulement visible acceptable,0.87016492,48.810869269,2017-07-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2017
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,73305,0000000134,Onde OFB,1a,Ecoulement visible acceptable,0.87016492,48.810869269,2017-06-27,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2017
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,72110,0000000134,Onde OFB,1a,Ecoulement visible acceptable,0.87016492,48.810869269,2017-05-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2017
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,71601,0000000134,Onde OFB,1a,Ecoulement visible acceptable,0.87016492,48.810869269,2017-04-25,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2017
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,71300,0000000134,Onde OFB,1f,Ecoulement visible faible,0.87016492,48.810869269,2017-02-27,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2017
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,69350,0000000134,Onde OFB,1,Ecoulement visible,0.87016492,48.810869269,2016-09-27,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2016
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,68651,0000000134,Onde OFB,1,Ecoulement visible,0.87016492,48.810869269,2016-09-08,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2016
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,68299,0000000134,Onde OFB,1a,Ecoulement visible acceptable,0.87016492,48.810869269,2016-08-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2016
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,68239,0000000134,Onde OFB,1,Ecoulement visible,0.87016492,48.810869269,2016-07-27,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2016
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,68113,0000000134,Onde OFB,1,Ecoulement visible,0.87016492,48.810869269,2016-06-27,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2016
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,67965,0000000134,Onde OFB,1,Ecoulement visible,0.87016492,48.810869269,2016-05-23,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2016
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,67534,0000000134,Onde OFB,1,Ecoulement visible,0.87016492,48.810869269,2015-09-25,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2015
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,67419,0000000134,Onde OFB,1,Ecoulement visible,0.87016492,48.810869269,2015-08-26,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2015
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,67258,0000000134,Onde OFB,1a,Ecoulement visible acceptable,0.87016492,48.810869269,2015-07-27,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2015
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,67021,0000000134,Onde OFB,1,Ecoulement visible,0.87016492,48.810869269,2015-06-26,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2015
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,66920,0000000134,Onde OFB,1,Ecoulement visible,0.87016492,48.810869269,2015-05-27,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2015
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,66152,0000000134,Onde OFB,1,Ecoulement visible,0.87016492,48.810869269,2014-10-27,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2014
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,65753,0000000134,Onde OFB,1,Ecoulement visible,0.87016492,48.810869269,2014-09-25,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2014
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,64756,0000000134,Onde OFB,1,Ecoulement visible,0.87016492,48.810869269,2014-08-25,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2014
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,63861,0000000134,Onde OFB,1,Ecoulement visible,0.87016492,48.810869269,2014-07-24,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2014
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,63064,0000000134,Onde OFB,1,Ecoulement visible,0.87016492,48.810869269,2014-06-26,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2014
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,62109,0000000134,Onde OFB,1,Ecoulement visible,0.87016492,48.810869269,2014-05-26,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2014
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,1105,0000000134,Onde OFB,1a,Ecoulement visible acceptable,0.87016492,48.810869269,2013-08-26,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2013
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,949,0000000134,Onde OFB,1a,Ecoulement visible acceptable,0.87016492,48.810869269,2013-07-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2013
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,827,0000000134,Onde OFB,1a,Ecoulement visible acceptable,0.87016492,48.810869269,2013-06-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2013
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,719,0000000134,Onde OFB,1a,Ecoulement visible acceptable,0.87016492,48.810869269,2013-05-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2013
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,601,0000000134,Onde OFB,1a,Ecoulement visible acceptable,0.87016492,48.810869269,2012-09-27,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2012
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,492,0000000134,Onde OFB,1a,Ecoulement visible acceptable,0.87016492,48.810869269,2012-08-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2012
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,351,0000000134,Onde OFB,1a,Ecoulement visible acceptable,0.87016492,48.810869269,2012-07-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2012
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,239,0000000134,Onde OFB,1a,Ecoulement visible acceptable,0.87016492,48.810869269,2012-06-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2012
H4340431,Iton à Cintray,27,Eure,27305,LA GUEROULDE,28,Normandie,03,Seine-Normandie,H4347201,L'Iton Bras Force de Breteuil,236,0000000134,Onde OFB,1a,Ecoulement visible acceptable,0.87016492,48.810869269,2012-05-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2012
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,97286,0000000134,Onde OFB,1,Ecoulement visible,1.053056374,48.934969253,2023-04-20,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2023
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,97066,0000000134,Onde OFB,1,Ecoulement visible,1.053056374,48.934969253,2023-03-18,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2023
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,96760,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.053056374,48.934969253,2022-09-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2022
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,96633,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.053056374,48.934969253,2022-08-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2022
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,96597,0000000134,Onde OFB,1f,Ecoulement visible faible,1.053056374,48.934969253,2022-08-13,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2022
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,96444,0000000134,Onde OFB,1f,Ecoulement visible faible,1.053056374,48.934969253,2022-07-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2022
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,96312,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.053056374,48.934969253,2022-06-22,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2022
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,96154,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.053056374,48.934969253,2022-05-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2022
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,96092,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.053056374,48.934969253,2022-04-26,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2022
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,95961,0000000134,Onde OFB,1,Ecoulement visible,1.053056374,48.934969253,2021-09-25,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2021
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,95814,0000000134,Onde OFB,1,Ecoulement visible,1.053056374,48.934969253,2021-08-25,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2021
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,95694,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.053056374,48.934969253,2021-07-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2021
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,95579,0000000134,Onde OFB,1,Ecoulement visible,1.053056374,48.934969253,2021-06-23,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2021
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,95476,0000000134,Onde OFB,1,Ecoulement visible,1.053056374,48.934969253,2021-05-25,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2021
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,95180,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.053056374,48.934969253,2020-09-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2020
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,95003,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.053056374,48.934969253,2020-08-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2020
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,94803,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.053056374,48.934969253,2020-07-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2020
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,94664,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.053056374,48.934969253,2020-06-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2020
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,94499,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.053056374,48.934969253,2020-05-26,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2020
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,92750,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.053056374,48.934969253,2019-10-25,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2019
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,91657,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.053056374,48.934969253,2019-09-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2019
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,90605,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.053056374,48.934969253,2019-08-26,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2019
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,89351,0000000134,Onde OFB,1f,Ecoulement visible faible,1.053056374,48.934969253,2019-07-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2019
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,88502,0000000134,Onde OFB,1f,Ecoulement visible faible,1.053056374,48.934969253,2019-06-26,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2019
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,87364,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.053056374,48.934969253,2019-05-27,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2019
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,85409,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.053056374,48.934969253,2018-11-26,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2018
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,84911,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.053056374,48.934969253,2018-10-26,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2018
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,83950,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.053056374,48.934969253,2018-09-27,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2018
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,82702,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.053056374,48.934969253,2018-08-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2018
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,81550,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.053056374,48.934969253,2018-07-27,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2018
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,80402,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.053056374,48.934969253,2018-06-26,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2018
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,79702,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.053056374,48.934969253,2018-05-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2018
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,76700,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.053056374,48.934969253,2017-09-27,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2017
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,75403,0000000134,Onde OFB,1f,Ecoulement visible faible,1.053056374,48.934969253,2017-08-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2017
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,74168,0000000134,Onde OFB,1f,Ecoulement visible faible,1.053056374,48.934969253,2017-07-25,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2017
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,73305,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.053056374,48.934969253,2017-06-27,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2017
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,72110,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.053056374,48.934969253,2017-05-24,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2017
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,71601,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.053056374,48.934969253,2017-04-25,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2017
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,71300,0000000134,Onde OFB,1f,Ecoulement visible faible,1.053056374,48.934969253,2017-02-27,5,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2017
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,69350,0000000134,Onde OFB,1,Ecoulement visible,1.053056374,48.934969253,2016-09-27,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2016
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,68651,0000000134,Onde OFB,1,Ecoulement visible,1.053056374,48.934969253,2016-09-08,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2016
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,68299,0000000134,Onde OFB,1f,Ecoulement visible faible,1.053056374,48.934969253,2016-08-23,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2016
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,68239,0000000134,Onde OFB,1,Ecoulement visible,1.053056374,48.934969253,2016-07-27,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2016
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,68113,0000000134,Onde OFB,1,Ecoulement visible,1.053056374,48.934969253,2016-06-27,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2016
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,67965,0000000134,Onde OFB,1,Ecoulement visible,1.053056374,48.934969253,2016-05-23,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2016
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,67534,0000000134,Onde OFB,1,Ecoulement visible,1.053056374,48.934969253,2015-09-25,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2015
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,67419,0000000134,Onde OFB,1,Ecoulement visible,1.053056374,48.934969253,2015-08-26,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2015
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,67258,0000000134,Onde OFB,1a,Ecoulement visible acceptable,1.053056374,48.934969253,2015-07-27,5,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2015
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,67021,0000000134,Onde OFB,1,Ecoulement visible,1.053056374,48.934969253,2015-06-26,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2015
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,66920,0000000134,Onde OFB,1,Ecoulement visible,1.053056374,48.934969253,2015-05-27,4,1,usuelle,http://id.eaufrance.fr/dc/0000000134,2015
H4340432,Iton à Villalet,27,Eure,27688,VILLALET,28,Normandie,03,Seine-Normandie,H43-0400,L'Iton,66152,0000000134,Onde OFB,1,Ecoulement visible,1.053056374,48.934969253,2014-10-27,4,2,complémentaire,http://id.eaufrance.fr/dc/0000000134,2014
